咪咕央卫,#genre#
美亚电影TW,P2p://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64.ts
龙华电影,P2p://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523.ts
Now新闻,P2p://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d.ts
无线新闻,P2p://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71.ts
无线生活,P2p://starvod.xyz:19806/f4650e7cb54645f79ea52469b84ef3c4.ts
无线娱乐,P2p://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61.ts
无线星河,P2p://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae.ts
无线千禧,P2p://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae.ts
无线功夫,P2p://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
无线粤片,P2p://starvod.xyz:19806/04fd1cf947634341813b484f497ecbbc.ts
无线戏曲,P2p://starvod.xyz:19806/38b743244a7b4812a4e54b0d32910647.ts
无线亚剧,P2p://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345.ts
无线少儿,P2p://starvod.xyz:19806/631732f5fa894772aec8ee750359e455.ts
黄金翡翠,P2p://starvod.xyz:19806/d6964956395e43d1a62e6166706f7fcf.ts
无线18,P2p://starvod.xyz:19806/ad27c96a4bca4e61be7b4b2ba07368fc.ts
有线18,P2p://starvod.xyz:19806/72740144b3744949b05bd0220bd4c231.ts
澳门莲花,P2p://starvod.xyz:19806/68679bdf00060084a4fd42af6a261d1a.ts
天映经典,P2p://starvod.xyz:19806/4eebafee9ada46c9b959fe48a6baf682.ts
爱奇艺综,P2p://starvod.xyz:19806/1cd1505d309948e596459856926cda41.ts
八度空间,P2p://starvod.xyz:19806/ae2ec19c582f4a07baa35b40f91b4239.ts
Ftv_城市,P2p://starvod.xyz:19806/2b3efa01d8bf4c7fbbef69911802df3f.ts
Ftv1时代东,P2p://starvod.xyz:19806/e485c2b5af154a638d9d54d10dcb73d9.ts
Ftv1时代西,P2p://starvod.xyz:19806/2c381681bcfd4ecdb2e52ece5014d6e8.ts
Ftv2时代,P2p://starvod.xyz:19806/dd3cb3133b9d4ab38fb4b2c321a727a2.ts
thrill电影,P2p://starvod.xyz:19806/68679be10008a36ea4fd4b2b3b26291d.ts
中天亚洲,P2p://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222.ts
中视经典,P2p://starvod.xyz:19806/c523db6b2af648daa7c4c6bc2b8b4fa0.ts
民视第一,P2p://starvod.xyz:19806/6a62462b09e141a289c6882ef0ae3d6d.ts
民视闽语,P2p://starvod.xyz:19806/0ad1202aa2fe4fb4872479db5e384e46.ts
台视财经,P2p://starvod.xyz:19806/0817341552e94d809c49a1a48598b8f1.ts
台视综合,P2p://starvod.xyz:19806/c37a6ec58dd140ccab0e25b94849ee06.ts
寰宇闽南,P2p://starvod.xyz:19806/afe7794ac5bf40ba96830dd97318be8c.ts
tvbs亚洲,P2p://starvod.xyz:19806/62e69ecfa7ad4edfa092d77d9a9347d1.ts
tvbs精采,P2p://starvod.xyz:19806/e9b905add7be4a3abd0a1993053ab547.ts
龙华偶像,P2p://starvod.xyz:19806/b3c35c2e01d44a31b17efef0af0ebc64.ts
龙华戏剧,P2p://starvod.xyz:19806/6a6681f04fcc4478886cded08a10c658.ts
采昌影剧,P2p://starvod.xyz:19806/33264996f0c14a369140623dca66da43.ts
FGM电影,P2p://starvod.xyz:19806/37350129294343bcb28f6494c7ce4c07.ts
靖天电影,P2p://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc.ts
靖天戏剧,P2p://starvod.xyz:19806/840e84aa0a114e108edcaf6137177c4a.ts
靖天映画,P2p://starvod.xyz:19806/9c504d3521e4481088a8a6c54fbac3d3.ts
靖天资讯,P2p://starvod.xyz:19806/db9b03374399434da716bae0cd93f784.ts
靖天综合,P2p://starvod.xyz:19806/75b3e6bac51d4f08ba7ed008892ad6c2.ts
靖天国际,P2p://starvod.xyz:19806/f349833dddb5488ab2ce1175246557c1.ts
靖天日本,P2p://starvod.xyz:19806/17ccd24c94514b0d928a3abd047add40.ts
靖天育乐,P2p://starvod.xyz:19806/9dfcf4658000439aadcf1feb841a8887.ts
ELta影剧,P2p://starvod.xyz:19806/0ae8227ad4ca480499bdd9280ca57f7f.ts
EYE-戏剧,P2p://starvod.xyz:19806/5756cf2acc364bd5ab062db33ddfad4b.ts
SMARt知识,P2p://starvod.xyz:19806/91503615eaa2416b929e56f178be5100.ts
WWE摔跤,P2p://starvod.xyz:19806/9f2bb71024a34c82a28a6c4bde09d1f5
NBA频道,P2p://starvod.xyz:19806/4fa9264f62254608bd416113cdbea8b4
韩国娱乐,P2p://starvod.xyz:19806/10ec27f261d74e86919383fdb6da355c.ts
三立戏剧,P2p://starvod.xyz:19806/eb30a7e16f1841c6900b45c8be342071.ts
无线18,P2p://starvod.xyz:19806/ad27c96a4bca4e61be7b4b2ba07368fc
有线18,P2p://starvod.xyz:19806/72740144b3744949b05bd0220bd4c231
NBA频道,P2p://starvod.xyz:19806/4fa9264f62254608bd416113cdbea8b4.ts
TVBS新闻,P2p://starvod.xyz:19806/b608ab000afc4cc19a467b01b6181840.ts
原住民电视,P2p://starvod.xyz:19806/e9a7db37b5bf46ce98e223ff8036c3cd.ts
客家电视,P2p://starvod.xyz:19806/56b7a553f936457a9099940646b19dc4.ts
MOMO综合,P2p://starvod.xyz:19806/67cf1bc25b404c2f9aa5cbb7e0325980.ts
CINE电影,P2p://starvod.xyz:19806/554396b9a3554fd295f2d53252538b07.ts
澳门卫视,P2p://starvod.xyz:19806/55c3012d45a3497aaa271308a0f9d2e6.ts
TVN电影,P2p://starvod.xyz:19806/9b0d0110e4b34e259346a0555eed638a.ts
东森亚洲,P2p://starvod.xyz:19806/fd275271504c4dcfa14e48964381ad06.ts
凤凰中文,P2p://starvod.xyz:19806/dd8cc77d9a1f449d9011a5878926feae.ts
凤凰资讯,P2p://starvod.xyz:19806/23270aeb4bd84770b9bea5360b011c8f.ts
凤凰香港,P2p://starvod.xyz:19806/b5392323171041a0804a4ef517a29105.ts
重溫經典,P2p://starvod.xyz:19806/856e2c671a94492f86168b9c3fa3ee84.ts
CinemaWorld,P2p://starvod.xyz:19806/398dfdc9c3cb49cdaa5470cb1ce795ad.ts
MOViE,P2p://starvod.xyz:19806/08105ee824114f418daecd2956b50cd1.ts
BOO恐怖影院,P2p://starvod.xyz:19806/9ee546f426c64398af4f2d301c8f00b4.ts
TVBS新闻,https://smt.858.qzz.io/Smart.php?id=tvbs_n
三立戏剧,P2p://starvod.xyz:19806/eb30a7e16f1841c6900b45c8be342071
龙华戏剧,P2p://starvod.xyz:19806/6a6681f04fcc4478886cded08a10c658
靖天戏剧,P2p://starvod.xyz:19806/840e84aa0a114e108edcaf6137177c4a
EYETV戏剧,P2p://starvod.xyz:19806/5756cf2acc364bd5ab062db33ddfad4b
爱尔达影剧,P2p://starvod.xyz:19806/0ae8227ad4ca480499bdd9280ca57f7f
亚洲剧台,P2p://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345
CHC动作电影,P2p://starvod.xyz:19806/0999fa74f14540bc8fe2a157cc224391
CHC影迷电影,P2p://starvod.xyz:19806/4945032366244655b517260d2b3f6afb
CHC家庭影院,P2p://starvod.xyz:19806/e3d527e8d47642028bcdca7cb587d8e8
黄金翡翠,P2p://starvod.xyz:19806/d6964956395e43d1a62e6166706f7fcf
东风卫视,P2p://starvod.xyz:19806/68a6dad7000be5c39c0b4dce15d81334
PopC电影,P2p://starvod.xyz:19806/688bba7c000da6943214e2280ad91465
美亚电影TW,P2p://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64
龙华电影,P2p://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523
TVB星河,P2p://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae
澳门莲花,P2p://starvod.xyz:19806/68679bdf00060084a4fd42af6a261d1a
龙祥电影,P2p://starvod.xyz:19806/3ed1381a39cf4e20a8099595b83ba342
HBO,P2p://starvod.xyz:19806/e2a23419783f414abb013ed65f30795e
AXN,P2p://starvod.xyz:19806/6a02f1f8468e4ad38de35da6bfb8af5c
CINEMAX,P2p://starvod.xyz:19806/350b4ed5bb7c4c33892cf47f7877f069
纬来育乐,P2p://starvod.xyz:19806/04b2f1c9ca694c97b049304da28d6801
纬来体育,P2p://starvod.xyz:19806/eeed4aa08a62440db56e99e5ba417321
戏曲台,P2p://starvod.xyz:19806/38b743244a7b4812a4e54b0d32910647
千禧经典,P2p://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae
Thrill,P2p://starvod.xyz:19806/68679be10008a36ea4fd4b2b3b26291d
生活台,P2p://starvod.xyz:19806/f4650e7cb54645f79ea52469b84ef3c4
SUPER,P2p://starvod.xyz:19806/631732f5fa894772aec8ee750359e455
粤语片台,P2p://starvod.xyz:19806/04fd1cf947634341813b484f497ecbbc
功夫台,P2p://starvod.xyz:19806/6043814031384523bc272f4f87aeb298
新时代1西,P2p://starvod.xyz:19806/2c381681bcfd4ecdb2e52ece5014d6e8
新时代2,P2p://starvod.xyz:19806/dd3cb3133b9d4ab38fb4b2c321a727a2
新时代1东,P2p://starvod.xyz:19806/e485c2b5af154a638d9d54d10dcb73d9
中视经典,P2p://starvod.xyz:19806/c523db6b2af648daa7c4c6bc2b8b4fa0
HAKKATV,P2p://starvod.xyz:19806/56b7a553f936457a9099940646b19dc4
台视综合,P2p://starvod.xyz:19806/c37a6ec58dd140ccab0e25b94849ee06
民视第一,P2p://starvod.xyz:19806/6a62462b09e141a289c6882ef0ae3d6d
民视台湾,P2p://starvod.xyz:19806/0ad1202aa2fe4fb4872479db5e384e46
靖天欢乐,P2p://starvod.xyz:19806/25be7e58e00a4f5391d8a2d9917126b7
EVE,P2p://starvod.xyz:19806/5d33d3d8aab2491ebb573e58491bea29
历史频道,P2p://starvod.xyz:19806/2d606ad986f0471daedd3183a45c7e10
寰宇新闻台湾,P2p://starvod.xyz:19806/afe7794ac5bf40ba96830dd97318be8c
Lifetime,P2p://starvod.xyz:19806/819f1d3fb92741c0b5caf39b5b8b165f
靖天国际,P2p://starvod.xyz:19806/f349833dddb5488ab2ce1175246557c1
霹雳台湾,P2p://starvod.xyz:19806/4fb638076fb944c99e2dd1623cc99c0d
居家乐活,P2p://starvod.xyz:19806/21eb83d773344e3cae6316288af3818c
Love,P2p://starvod.xyz:19806/ba87030233c046908d7c7bfaa3ff9df6
靖天资讯,P2p://starvod.xyz:19806/db9b03374399434da716bae0cd93f784
靖天综合,P2p://starvod.xyz:19806/75b3e6bac51d4f08ba7ed008892ad6c2
靖天育乐,P2p://starvod.xyz:19806/9dfcf4658000439aadcf1feb841a8887
三立iNEWS,P2p://starvod.xyz:19806/978024a24a06481abb2af768dc494e8b
美食星球,P2p://starvod.xyz:19806/9d27c39385aa4b3cb200048b671e376b
亚洲美食,P2p://starvod.xyz:19806/2294e984282d4d6e85c7ff00f5698301
好消息,P2p://starvod.xyz:19806/c3b65a16e8a645bab804070b0e3910b0
亚洲旅游,P2p://starvod.xyz:19806/d5cc17ad9b2f403ca09060f24193dba8
EYETV旅游,P2p://starvod.xyz:19806/d81b21f72705424badcf98dfcef332f4
i-Fun动漫,P2p://starvod.xyz:19806/92ace855ba4b4ad7ab44089e3898eda4
Smart知识,P2p://starvod.xyz:19806/91503615eaa2416b929e56f178be5100
MOMO综合,P2p://starvod.xyz:19806/67cf1bc25b404c2f9aa5cbb7e0325980
ELTV生活英语,P2p://starvod.xyz:19806/9695ed0ae2cc46c5a4c9c2bdb70fe1c8
Nick,P2p://starvod.xyz:19806/293f7af7d3664f54ad64eb71d0b3bdbd
靖天日本,P2p://starvod.xyz:19806/17ccd24c94514b0d928a3abd047add40
韩国娱乐,P2p://starvod.xyz:19806/10ec27f261d74e86919383fdb6da355c
靖天映画,P2p://starvod.xyz:19806/9c504d3521e4481088a8a6c54fbac3d3
靖天电影,P2p://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc
WARNER,P2p://starvod.xyz:19806/554396b9a3554fd295f2d53252538b07
壹电视电影,P2p://starvod.xyz:19806/599f2aabecde4ed4b5fff257c229f986
东森戏剧,P2p://starvod.xyz:19806/dbca87bf618c40538cc628e07bdbf1ca
八大戏剧,P2p://starvod.xyz:19806/e3c37b1a4cea42b5b2e9e93ea4b9225a
龙华偶像,P2p://starvod.xyz:19806/b3c35c2e01d44a31b17efef0af0ebc64
FGM电影,P2p://starvod.xyz:19806/37350129294343bcb28f6494c7ce4c07
星空卫视,P2p://starvod.xyz:19806/913e258484624493a5a6d960500b30cc
私人影院,P2p://starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2
Channel,P2p://starvod.xyz:19806/06707a16e03c4185a7d540ad1828ad52
民视,P2p://starvod.xyz:19806/3b04ff210e0c41619a69ed2ba7354135
台视,P2p://starvod.xyz:19806/9f23480631764b9d8b381f533f90f6c7
大爱,P2p://starvod.xyz:19806/fd033cd99c504469abcffbfa08f18361
中视,P2p://starvod.xyz:19806/6854e1df000580205bd6a9c60310650b
华视,P2p://starvod.xyz:19806/afa946925bf3419391d92f55a986b36a
公视,P2p://starvod.xyz:19806/15802345fb3041059c9d7d58c7d7b559
原住民电视,P2p://starvod.xyz:19806/e9a7db37b5bf46ce98e223ff8036c3cd
TVBS精采,P2p://starvod.xyz:19806/e9b905add7be4a3abd0a1993053ab547
探索频道,P2p://starvod.xyz:19806/21623917279d451d8ae1f141e9eadfe3
达文西频道,P2p://starvod.xyz:19806/5689b9e7fcc5474bb690bbb78a4975b4
动物星球,P2p://starvod.xyz:19806/9349b800b19c4a9aa7adc4e171d88b0b
中视新闻,P2p://starvod.xyz:19806/d214ffe05bdf422c8aac9c0fde9d0743
寰宇新闻,P2p://starvod.xyz:19806/1ab8f17942594995b425f7a29705c95c
华视新闻,P2p://starvod.xyz:19806/90f701b1406245e0a666ff8cd24a589f
CN卡通频道,P2p://starvod.xyz:19806/92601d8a839b48e798dfb478578299fd
NHK新闻资讯,P2p://starvod.xyz:19806/6431253293b5465481791a93f585975a
MOMO亲子,P2p://starvod.xyz:19806/3a0073fa3af54755a8fb4a1d6268a2ab
公视台语,P2p://starvod.xyz:19806/f1029d3cd2fa4574b895582443bcc5cc
amc电影,P2p://starvod.xyz:19806/b475441404384be7938ce328e291911e
东森幼幼,P2p://starvod.xyz:19806/77f0419ed5cd4dbb8545ad602dba6213
HBO,P2p://starvod.xyz:19806/f393ce699a2b4f4ca0deb8b4fb6a6750
CatchPlay电影,P2p://starvod.xyz:19806/d7c138d8a85e43e0b4ca9ba9e35c13f4
CinemaWorld,P2p://starvod.xyz:19806/398dfdc9c3cb49cdaa5470cb1ce795ad
纬来综合,P2p://starvod.xyz:19806/a5bb047958f64e739be1e95d98f5a7fa
采昌影剧,P2p://starvod.xyz:19806/33264996f0c14a369140623dca66da43
八大第一,P2p://starvod.xyz:19806/a854bc7a51e64666a98da2dca8acfd33
佛卫慈悲,P2p://starvod.xyz:19806/8746432c89d049ed9e90a00658f01a7c
八大综合,P2p://starvod.xyz:19806/e50ebd8d882341b28f9faa991dc2bb11
三立台湾,P2p://starvod.xyz:19806/609e3263fbe042f7b6fb0559d2a1139f
三立都会,P2p://starvod.xyz:19806/c529bc3beafd472f9398685ab1cd9b62
东森综合,P2p://starvod.xyz:19806/d57f804e5569419bb7d0873a77e9916e
超视,P2p://starvod.xyz:19806/80463cb139f644369f45dc1b73ff5cc9
中天综合,P2p://starvod.xyz:19806/0654c7dcf3e34733a1d3c9617e614567
中天娱乐,P2p://starvod.xyz:19806/8a48549236934af98505744909862a2a
TVBS欢乐,P2p://starvod.xyz:19806/c82108bf313b4e8586cc5f94f8af3972
纬来戏剧,P2p://starvod.xyz:19806/ae8422230d2341739cafa5519413bb5e
高点综合,P2p://starvod.xyz:19806/6bc78ce83aec4dd2b4bb9418e7e67425
HITS,P2p://starvod.xyz:19806/fb3a891a161e47f8bc71047fe7a21baf
东森新闻,P2p://starvod.xyz:19806/ee613c5c998f49a2ba10d746dfe4f16c
中天新闻,P2p://starvod.xyz:19806/157f42b4c1b94b429d86e6dd1bbf36b3
民视新闻,P2p://starvod.xyz:19806/602a8da188f9478a8c702c8f05ed4a50
三立新闻,P2p://starvod.xyz:19806/04449dd9bb0743e9a4dbe83c1b3f3a93
TVBS新闻,P2p://starvod.xyz:19806/b608ab000afc4cc19a467b01b6181840
TVBS,P2p://starvod.xyz:19806/aa055052da45466abbeba5b65057a95f
东森财经新闻,P2p://starvod.xyz:19806/22370b8523c843dfa853fbfeac9337f8
非凡新闻,P2p://starvod.xyz:19806/095f80640b50458db57377afefb3d266
DAZN,P2p://starvod.xyz:19806/62b4c312c12b4c42b111cbe1aff87e4f
JET综合,P2p://starvod.xyz:19806/dd3a9c0d1b1d4de88d59cea0ba88892d
国兴卫视,P2p://starvod.xyz:19806/fa9b0cc0f3f94fa58c69116c101370c5
Z频道,P2p://starvod.xyz:19806/001363d526104205b83d1eac1a11995e
Animax,P2p://starvod.xyz:19806/8f7957d2a1264156a52f8e18604c8e8e
人间卫视,P2p://starvod.xyz:19806/e5c37f97edba48bcb0bb2666f7b5e4f6
尼克儿童,P2p://starvod.xyz:19806/d13716e646d54caab62eeb84d0171da6
八大娱乐,P2p://starvod.xyz:19806/0c0c170f9aca46e2809feb38bc787a71
tvN,P2p://starvod.xyz:19806/c67aab5504544330858640ba7824b92c
France24,P2p://starvod.xyz:19806/20b9a94c6da94dd1beb5676e1cf83ae6
非凡商业,P2p://starvod.xyz:19806/bc7383f756f74d0189d91640ec1eebf8
公视3台,P2p://starvod.xyz:19806/6de1dfcd4c29456e8eab5415d00de846
大爱2台,P2p://starvod.xyz:19806/6c4c9c4466384c54a91f4f0476819086
靖洋卡通,P2p://starvod.xyz:19806/cfec7c30545b498d84a01d4d5a0d4336
靖天卡通,P2p://starvod.xyz:19806/95e88e3d4c494659ba7307d313c7e315
Mezzo,P2p://starvod.xyz:19806/e225423bad0b47e0a3c5669e3b6c7bb4
CLASSICA,P2p://starvod.xyz:19806/eb2219ba445a4a9b86fb50dd71c414ac
爱尔达体育1台,P2p://starvod.xyz:19806/05f806d83f8f429ca7d888f6147cc87f
爱尔达体育2台,P2p://starvod.xyz:19806/b8330505ad094ae5b26a8921763ce06a
TRACE,P2p://starvod.xyz:19806/faf1f3bdf1a34297aa753f63680cecf0
博斯高球,P2p://starvod.xyz:19806/09f7ad0419d34f9ea25e278a1286005f
博斯高球二台,P2p://starvod.xyz:19806/9d2191b56e9b40acaeafa11f3dad1a54
博斯网球台,P2p://starvod.xyz:19806/30fbf151f23944ddaf789bc08b2d957c
博斯魅力网,P2p://starvod.xyz:19806/32a50a0a45004c94a415409decc07ea3
博斯无限台,P2p://starvod.xyz:19806/68df9c8e3ad649ceac68de16bb3c1430
博斯无限二台,P2p://starvod.xyz:19806/b8f99b2229554bf6a791adde512ea60e
博斯运动,P2p://starvod.xyz:19806/beae6d3b091b4cd4801e20272541b13c
DAZN,P2p://starvod.xyz:19806/ba412cf5f49a40b09d6e9ad9dbf92ebb
智林体育台,P2p://starvod.xyz:19806/d233d3ca78fa48e193b47853ec433c5d
博斯运动二台,P2p://starvod.xyz:19806/3fb1fdbef84b41299794a90866252e9a
HBO强档巨献,P2p://starvod.xyz:19806/7aaa5b3db3364a5a905cf64a8f6c1b9e
HBO原创巨献,P2p://starvod.xyz:19806/5cedad5334cc45879c5b648c84efbb2c
BBC,P2p://starvod.xyz:19806/2ed4b7ec76e5475e9b3e932ba85fcbd7
Discovery,P2p://starvod.xyz:19806/8d4c256e249e4bdbadbaa9a61c5964f6
科学频道,P2p://starvod.xyz:19806/706af59d5aa949be8c7af84f7a492313
DMAX,P2p://starvod.xyz:19806/de347284653f4f82abd018e2dfe31b95
罪案侦缉,P2p://starvod.xyz:19806/77b3b2f9ba184e04a1f434b2b6238c6b
台视新闻,P2p://starvod.xyz:19806/604ee94d99c7457c8bce342c45f5f9a5
台视财经,P2p://starvod.xyz:19806/0817341552e94d809c49a1a48598b8f1
纬来日本,P2p://starvod.xyz:19806/034d6c938960493caa45083a097a3993
爱尔达体育1台,P2p://starvod.xyz:19806/fcf98a4d8ed349d8a87008d6d1a22969
爱尔达体育3台,P2p://starvod.xyz:19806/fdeb9a7f7f5b4d17b6328abd918ce93f
爱尔达体育4台,P2p://starvod.xyz:19806/68a93165000c2581a52d688e18bc1631
镜新闻,P2p://starvod.xyz:19806/80b76755d4144a48b8f50a94aea814e4
年代新闻,P2p://starvod.xyz:19806/3922c081d2994919937a1cf4fb898260
爱尔达体育2台,P2p://starvod.xyz:19806/a0e5505257c543aa8154010cada0bc7b
爱尔达体育3台,P2p://starvod.xyz:19806/e872108ba12a45e0910ad60e6918097d
港台电视31,P2p://starvod.xyz:19806/f9f3f99a27834abe9d7cbc708a3e0248
港台电视32,P2p://starvod.xyz:19806/9cdaabba466b4859b12cd2c2e146b52c
HOY,P2p://starvod.xyz:19806/feae071b5e214ffba9b9a0c44dfecc9e
TVB,P2p://starvod.xyz:19806/ac194aae495d4661b6bde1dbf0077394
无线新闻,P2p://starvod.xyz:19806/9f9b0e9a967c4f4d91ef9d4d2efb915c
TVB娱乐新闻,P2p://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61
无线新闻,P2p://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71
ViuTVsix,P2p://starvod.xyz:19806/5b43b1b8145b49c8bcdcf1a066324293
ViuTV,P2p://starvod.xyz:19806/6d38653960dd4a65a409af35a8b76deb
澳门Macau,P2p://starvod.xyz:19806/55c3012d45a3497aaa271308a0f9d2e6
港台电视34,P2p://starvod.xyz:19806/be48bee50c7e4a59aa3b6a0ce44be2dd
明珠台,P2p://starvod.xyz:19806/7b77a24e7b5d46b3babfd9fe5377231c
now财经台,P2p://starvod.xyz:19806/4ecc37e846df4d219134140921e5c5f3
美亚电影台(粤语),P2p://starvod.xyz:19806/644055f3d3c44310ad4702c5c7984bdf
HOY资讯,P2p://starvod.xyz:19806/abb18d6bd54b46669f50ea9155a64abc
now新闻,P2p://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d
国际财经,P2p://starvod.xyz:19806/533791c492bb48f8beb087ebe2d3edd8
天映频道,P2p://starvod.xyz:19806/ce32714764dd43468f0eb9be5c1713f3
tvN,P2p://starvod.xyz:19806/9b0d0110e4b34e259346a0555eed638a
东森电影台,P2p://starvod.xyz:19806/ee2a926246f440429832b35f524ff6ab
纬来电影台,P2p://starvod.xyz:19806/b3e70f51aa5448de9adcc185d561ff70
东森洋片台,P2p://starvod.xyz:19806/54b8c16d1a22402dbb8337abe309d5ff
好莱坞电影台,P2p://starvod.xyz:19806/bb2233868eaa4816a16d8b99fd4c358c
HITS,P2p://starvod.xyz:19806/31e31d282a5a4acb9e7856599456072b
MOViE,P2p://starvod.xyz:19806/08105ee824114f418daecd2956b50cd1
BBC1,P2p://starvod.xyz:19806/dce0d343ef004073abd33cf6124273a9
TLC旅游生活,P2p://starvod.xyz:19806/1f0f03ffefb849ada323da0cbf62ddfb
BBC2,P2p://starvod.xyz:19806/3dd01ec097cb4f92b0bfe2cc40aae421
国际影院,#genre#
WBtv,http://148.113.160.49:14131
WBtv,http://148.113.160.49:14130
USA,http://148.113.160.49:14132
USA,http://148.113.160.49:14133
USA,http://148.113.160.49:14134
UNI,http://148.113.160.49:14135
UNI,http://148.113.160.49:14136
UNI,http://148.113.160.49:14137
TNT1,http://148.113.160.49:14138
TNT1,http://148.113.160.49:14139
TNT1,http://148.113.160.49:14140
TNT2,http://148.113.160.49:14141
TNT2,http://148.113.160.49:14142
TNT2,http://148.113.160.49:14143
TELE1,http://148.113.160.49:14144
TELE1,http://148.113.160.49:14145
TELE1,http://148.113.160.49:14146
TELE2,http://148.113.160.49:14147
TELE2,http://148.113.160.49:14148
TELE2,http://148.113.160.49:14149
TELE3,http://148.113.160.49:14150
TELE3,http://148.113.160.49:14151
TELE3,http://148.113.160.49:14152
